Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A09003_001
"06037106520","Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","140","00","0004253",,,,,"06","037",,,"106520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106520","Census Tract 1065.20",,,,5861,6881.564,0.851695837972994,5861,3750,170,64,90,0,1473,314,5861,564,282,170,0,90,0,0,22,5297,3468,0,64,0,0,1473,292,28
"06037106603","Census Tract 1066.03, Los Angeles County, California","ACSSF","ca","140","00","0004254",,,,,"06","037",,,"106603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106603","Census Tract 1066.03",,,,3646,915.1458,3.98406479103378,3646,2118,76,0,802,4,127,519,3646,2714,1780,76,0,802,4,0,52,932,338,0,0,0,0,127,467,33
"06037106604","Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","140","00","0004255",,,,,"06","037",,,"106604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106604","Census Tract 1066.04",,,,3749,3718.028,1.00833015442543,3749,1940,99,70,205,0,818,617,3749,505,198,99,0,205,0,0,3,3244,1742,0,70,0,0,818,614,29
"06037106641","Census Tract 1066.41, Los Angeles County, California","ACSSF","ca","140","00","0004256",,,,,"06","037",,,"106641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106641","Census Tract 1066.41",,,,2200,5018.062,0.438416316986797,2200,1629,25,0,294,0,29,223,2200,2110,1622,25,0,294,0,0,169,90,7,0,0,0,0,29,54,37
"06037106642","Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","140","00","0004257",,,,,"06","037",,,"106642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106642","Census Tract 1066.42",,,,3421,5616.368,0.609112474652392,3421,2449,101,49,169,0,190,463,3421,2676,2241,101,0,169,0,0,165,745,208,0,49,0,0,190,298,35
"06037106643","Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","140","00","0004258",,,,,"06","037",,,"106643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106643","Census Tract 1066.43",,,,4432,2645.537,1.67527455725664,4432,2524,283,55,897,0,623,50,4432,3944,2302,262,25,897,0,417,41,488,222,21,30,0,0,206,9,39
"06037106645","Census Tract 1066.45, Los Angeles County, California","ACSSF","ca","140","00","0004259",,,,,"06","037",,,"106645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106645","Census Tract 1066.45",,,,3874,3969.099,0.976040043428773,3874,3048,12,150,452,0,41,171,3874,2947,2343,12,31,452,0,0,109,927,705,0,119,0,0,41,62,40
"06037106646","Census Tract 1066.46, Los Angeles County, California","ACSSF","ca","140","00","0004260",,,,,"06","037",,,"106646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106646","Census Tract 1066.46",,,,3002,5266.953,0.569969050049653,3002,1674,178,4,578,38,266,264,3002,2169,1230,178,4,558,38,0,161,833,444,0,0,20,0,266,103,32
"06037106648","Census Tract 1066.48, Los Angeles County, California","ACSSF","ca","140","00","0004261",,,,,"06","037",,,"106648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106648","Census Tract 1066.48",,,,4570,14927.19,0.306152769819783,4570,2552,13,0,0,0,1153,852,4570,256,243,13,0,0,0,0,0,4314,2309,0,0,0,0,1153,852,30
"06037106649","Census Tract 1066.49, Los Angeles County, California","ACSSF","ca","140","00","0004262",,,,,"06","037",,,"106649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106649","Census Tract 1066.49",,,,2816,6554.84,0.429606237557857,2816,823,92,9,457,0,1054,381,2816,833,242,92,9,451,0,0,39,1983,581,0,0,6,0,1054,342,28
"06037107010","Census Tract 1070.10, Los Angeles County, California","ACSSF","ca","140","00","0004263",,,,,"06","037",,,"107010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037107010","Census Tract 1070.10",,,,3118,11794.84,0.264352962253107,3118,1496,36,32,95,0,1158,301,3118,275,136,36,0,95,0,0,8,2843,1360,0,32,0,0,1158,293,29
"06037107020","Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","140","00","0004264",,,,,"06","037",,,"107020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037107020","Census Tract 1070.20",,,,5337,13906.71,0.383771662262528,5337,2677,29,127,208,29,1266,1001,5337,638,344,29,0,208,29,0,28,4699,2333,0,127,0,0,1266,973,32
"06037108101","Census Tract 1081.01, Los Angeles County, California","ACSSF","ca","140","00","0004265",,,,,"06","037",,,"108101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108101","Census Tract 1081.01",,,,2324,5333.117,0.43576765606636,2324,1409,52,57,430,0,119,257,2324,1789,1228,52,0,430,0,5,74,535,181,0,57,0,0,114,183,30
"06037108102","Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","140","00","0004266",,,,,"06","037",,,"108102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108102","Census Tract 1081.02",,,,3439,4078.624,0.843176493481823,3439,1577,96,0,1333,0,246,187,3439,2961,1471,94,0,1333,0,0,63,478,106,2,0,0,0,246,124,35
"06037108103","Census Tract 1081.03, Los Angeles County, California","ACSSF","ca","140","00","0004267",,,,,"06","037",,,"108103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108103","Census Tract 1081.03",,,,3064,3093.932,0.990325437801256,3064,1785,50,0,708,12,155,354,3064,2702,1679,50,0,708,12,51,202,362,106,0,0,0,0,104,152,36
"06037108104","Census Tract 1081.04, Los Angeles County, California","ACSSF","ca","140","00","0004268",,,,,"06","037",,,"108104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108104","Census Tract 1081.04",,,,1756,5505.943,0.318928118585878,1756,1154,36,0,350,0,86,130,1756,1568,1154,36,0,350,0,0,28,188,0,0,0,0,0,86,102,38
"06037108202","Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","140","00","0004269",,,,,"06","037",,,"108202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108202","Census Tract 1082.02",,,,8776,3803.433,2.3073890689841,8776,3130,1503,57,3383,0,176,527,8776,7803,2595,1503,57,3367,0,57,224,973,535,0,0,16,0,119,303,39
"06037108203","Census Tract 1082.03, Los Angeles County, California","ACSSF","ca","140","00","0004270",,,,,"06","037",,,"108203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108203","Census Tract 1082.03",,,,3301,6229.725,0.529878902913836,3301,1113,601,59,1374,0,44,110,3301,3033,1027,601,0,1343,0,0,62,268,86,0,59,31,0,44,48,36
"06037108204","Census Tract 1082.04, Los Angeles County, California","ACSSF","ca","140","00","0004271",,,,,"06","037",,,"108204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108204","Census Tract 1082.04",,,,1831,3310.005,0.553171288824504,1831,884,68,20,838,0,0,21,1831,1734,787,68,20,838,0,0,21,97,97,0,0,0,0,0,0,32
"06037109100","Census Tract 1091, Los Angeles County, California","ACSSF","ca","140","00","0004272",,,,,"06","037",,,"109100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109100","Census Tract 1091",,,,2558,2448.419,1.04475580581841,2558,1608,51,0,379,0,388,132,2558,1279,849,51,0,379,0,0,0,1279,759,0,0,0,0,388,132,30
"06037109200","Census Tract 1092, Los Angeles County, California","ACSSF","ca","140","00","0004273",,,,,"06","037",,,"109200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109200","Census Tract 1092",,,,2863,7291.602,0.392643518039466,2863,979,94,0,848,0,641,301,2863,1638,657,94,0,848,0,0,39,1225,322,0,0,0,0,641,262,30
"06037109300","Census Tract 1093, Los Angeles County, California","ACSSF","ca","140","00","0004274",,,,,"06","037",,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109300","Census Tract 1093",,,,2846,5977.766,0.476097572652846,2846,1564,79,6,451,0,437,309,2846,1517,885,69,0,451,0,38,74,1329,679,10,6,0,0,399,235,34
"06037109400","Census Tract 1094, Los Angeles County, California","ACSSF","ca","140","00","0004275",,,,,"06","037",,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109400","Census Tract 1094",,,,4285,8597.632,0.498393042747688,4285,1205,16,48,79,279,2236,422,4285,894,504,16,0,79,279,16,0,3391,701,0,48,0,0,2220,422,35
"06037109500","Census Tract 1095, Los Angeles County, California","ACSSF","ca","140","00","0004276",,,,,"06","037",,,"109500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109500","Census Tract 1095",,,,4238,9188.991,0.461204067354752,4238,1499,3,54,203,0,2090,389,4238,285,79,3,0,203,0,0,0,3953,1420,0,54,0,0,2090,389,34
"06037109601","Census Tract 1096.01, Los Angeles County, California","ACSSF","ca","140","00","0004277",,,,,"06","037",,,"109601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109601","Census Tract 1096.01",,,,4849,5670.904,0.855066509960664,4849,2106,33,36,477,0,1667,530,4849,1805,1090,33,0,477,0,10,195,3044,1016,0,36,0,0,1657,335,32
"06037109603","Census Tract 1096.03, Los Angeles County, California","ACSSF","ca","140","00","0004278",,,,,"06","037",,,"109603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109603","Census Tract 1096.03",,,,4235,10980.74,0.385675145985232,4235,1044,67,51,811,0,2073,189,4235,1397,534,67,0,727,0,42,27,2838,510,0,51,84,0,2031,162,31
"06037109604","Census Tract 1096.04, Los Angeles County, California","ACSSF","ca","140","00","0004279",,,,,"06","037",,,"109604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109604","Census Tract 1096.04",,,,2812,6198.997,0.453621792842283,2812,1099,68,47,313,1,1020,264,2812,776,308,61,0,272,1,88,46,2036,791,7,47,41,0,932,218,29
"06037109700","Census Tract 1097, Los Angeles County, California","ACSSF","ca","140","00","0004280",,,,,"06","037",,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109700","Census Tract 1097",,,,4496,7338.126,0.612690483508032,4496,2525,232,10,738,0,474,517,4496,3046,1828,232,0,719,0,37,230,1450,697,0,10,19,0,437,287,29
"06037109800","Census Tract 1098, Los Angeles County, California","ACSSF","ca","140","00","0004281",,,,,"06","037",,,"109800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109800","Census Tract 1098",,,,4766,8820.802,0.540313700295136,4766,2177,25,10,651,0,1104,799,4766,2096,1393,25,0,651,0,0,27,2670,784,0,10,0,0,1104,772,27
"06037111100","Census Tract 1111, Los Angeles County, California","ACSSF","ca","140","00","0004282",,,,,"06","037",,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111100","Census Tract 1111",,,,3058,7477.197,0.4089767983481,3058,1397,85,60,645,0,533,338,3058,1770,887,85,4,645,0,27,122,1288,510,0,56,0,0,506,216,29
"06037111201","Census Tract 1112.01, Los Angeles County, California","ACSSF","ca","140","00","0004283",,,,,"06","037",,,"111201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111201","Census Tract 1112.01",,,,3462,4687.636,0.738538556935399,3462,1930,11,24,421,0,574,502,3462,1823,1382,11,0,416,0,0,14,1639,548,0,24,5,0,574,488,31
"06037111202","Census Tract 1112.02, Los Angeles County, California","ACSSF","ca","140","00","0004284",,,,,"06","037",,,"111202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111202","Census Tract 1112.02",,,,5749,7976.592,0.720733841237874,5749,2915,191,38,1294,0,165,1146,5749,3936,2270,111,25,1286,0,34,210,1813,645,80,13,8,0,131,936,38
"06037111204","Census Tract 1112.04, Los Angeles County, California","ACSSF","ca","140","00","0004285",,,,,"06","037",,,"111204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111204","Census Tract 1112.04",,,,5614,4413.227,1.27208504440947,5614,2967,221,54,1393,0,278,701,5614,4546,2703,142,10,1393,0,0,298,1068,264,79,44,0,0,278,403,33
"06037111205","Census Tract 1112.05, Los Angeles County, California","ACSSF","ca","140","00","0004286",,,,,"06","037",,,"111205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111205","Census Tract 1112.05",,,,3761,8534.799,0.440666520462643,3761,1720,96,0,1214,0,497,234,3761,2873,1381,70,0,1214,0,57,151,888,339,26,0,0,0,440,83,31
"06037111206","Census Tract 1112.06, Los Angeles County, California","ACSSF","ca","140","00","0004287",,,,,"06","037",,,"111206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111206","Census Tract 1112.06",,,,4361,4325.585,1.00818729662068,4361,2651,166,0,750,0,349,445,4361,3298,2182,166,0,750,0,6,194,1063,469,0,0,0,0,343,251,33
"06037111302","Census Tract 1113.02, Los Angeles County, California","ACSSF","ca","140","00","0004288",,,,,"06","037",,,"111302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111302","Census Tract 1113.02",,,,4895,8164.605,0.599539071223496,4895,2441,369,7,1029,5,544,500,4895,3690,2134,369,5,1002,5,0,175,1205,307,0,2,27,0,544,325,29
"06037111303","Census Tract 1113.03, Los Angeles County, California","ACSSF","ca","140","00","0004289",,,,,"06","037",,,"111303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111303","Census Tract 1113.03",,,,4975,8239.103,0.603827894183294,4975,2936,92,6,891,0,380,670,4975,3643,2613,60,0,856,0,0,114,1332,323,32,6,35,0,380,556,33
"06037111304","Census Tract 1113.04, Los Angeles County, California","ACSSF","ca","140","00","0004290",,,,,"06","037",,,"111304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111304","Census Tract 1113.04",,,,2987,17685.3,0.168897307632313,2987,529,276,0,733,0,694,755,2987,1781,503,276,0,733,0,39,230,1206,26,0,0,0,0,655,525,27
"06037111401","Census Tract 1114.01, Los Angeles County, California","ACSSF","ca","140","00","0004291",,,,,"06","037",,,"111401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111401","Census Tract 1114.01",,,,2265,6977.073,0.324634708732241,2265,1418,0,91,480,0,167,109,2265,1555,1107,0,0,448,0,0,0,710,311,0,91,32,0,167,109,37
"06037111402","Census Tract 1114.02, Los Angeles County, California","ACSSF","ca","140","00","0004292",,,,,"06","037",,,"111402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111402","Census Tract 1114.02",,,,6294,16784.27,0.374994015416288,6294,3762,125,19,925,0,1276,187,6294,3391,2289,125,0,925,0,20,32,2903,1473,0,19,0,0,1256,155,32
"06037113101","Census Tract 1131.01, Los Angeles County, California","ACSSF","ca","140","00","0004293",,,,,"06","037",,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113101","Census Tract 1131.01",,,,3580,4093.192,0.874622971226122,3580,2512,200,0,547,0,168,153,3580,2882,2057,200,0,537,0,0,88,698,455,0,0,10,0,168,65,33
"06037113102","Census Tract 1131.02, Los Angeles County, California","ACSSF","ca","140","00","0004294",,,,,"06","037",,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113102","Census Tract 1131.02",,,,2717,1925.894,1.41077371787051,2717,2005,28,0,388,0,107,189,2717,2209,1695,28,0,388,0,39,59,508,310,0,0,0,0,68,130,29
"06037113211","Census Tract 1132.11, Los Angeles County, California","ACSSF","ca","140","00","0004295",,,,,"06","037",,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113211","Census Tract 1132.11",,,,4121,1465.964,2.81111997430104,4121,2671,333,9,668,0,327,113,4121,3379,2257,333,9,668,0,0,112,742,414,0,0,0,0,327,1,34
"06037113212","Census Tract 1132.12, Los Angeles County, California","ACSSF","ca","140","00","0004296",,,,,"06","037",,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113212","Census Tract 1132.12",,,,3163,8204.028,0.385542326837036,3163,1088,118,44,842,0,599,472,3163,2160,929,118,11,842,0,0,260,1003,159,0,33,0,0,599,212,25
"06037113213","Census Tract 1132.13, Los Angeles County, California","ACSSF","ca","140","00","0004297",,,,,"06","037",,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113213","Census Tract 1132.13",,,,5176,10305.53,0.502254836701946,5176,2331,180,9,754,0,1143,759,5176,3090,1770,180,4,740,0,67,329,2086,561,0,5,14,0,1076,430,30
"06037113231","Census Tract 1132.31, Los Angeles County, California","ACSSF","ca","140","00","0004298",,,,,"06","037",,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113231","Census Tract 1132.31",,,,2230,1400.822,1.59192204751528,2230,1458,53,0,232,0,53,434,2230,2012,1404,53,0,200,0,0,355,218,54,0,0,32,0,53,79,36
"06037113232","Census Tract 1132.32, Los Angeles County, California","ACSSF","ca","140","00","0004299",,,,,"06","037",,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113232","Census Tract 1132.32",,,,4973,6234.838,0.797614892424212,4973,3276,211,0,578,0,381,527,4973,4020,2872,203,0,578,0,10,357,953,404,8,0,0,0,371,170,33
"06037113234","Census Tract 1132.34, Los Angeles County, California","ACSSF","ca","140","00","0004300",,,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113234","Census Tract 1132.34",,,,5371,13732.36,0.391119958856952,5371,1849,274,264,867,0,1892,225,5371,2282,1142,258,0,860,0,0,22,3089,707,16,264,7,0,1892,203,34
"06037113235","Census Tract 1132.35, Los Angeles County, California","ACSSF","ca","140","00","0004301",,,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113235","Census Tract 1132.35",,,,1680,3049.721,0.550870119861559,1680,981,139,13,60,0,234,253,1680,1279,886,139,0,60,0,0,194,401,95,0,13,0,0,234,59,34
"06037113237","Census Tract 1132.37, Los Angeles County, California","ACSSF","ca","140","00","0004302",,,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113237","Census Tract 1132.37",,,,5130,2805.324,1.82866561543915,5130,2328,692,17,1092,0,421,580,5130,3756,1934,692,0,718,0,37,375,1374,394,0,17,374,0,384,205,28
"06037113238","Census Tract 1132.38, Los Angeles County, California","ACSSF","ca","140","00","0004303",,,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113238","Census Tract 1132.38",,,,4165,15200.1,0.274011308160501,4165,1834,261,31,1078,0,491,470,4165,2149,669,261,0,1078,0,25,116,2016,1165,0,31,0,0,466,354,27
"06037113239","Census Tract 1132.39, Los Angeles County, California","ACSSF","ca","140","00","0004304",,,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113239","Census Tract 1132.39",,,,2354,14039.85,0.167665641694093,2354,492,765,13,242,11,831,0,2354,1364,333,765,13,242,11,0,0,990,159,0,0,0,0,831,0,43
"06037113301","Census Tract 1133.01, Los Angeles County, California","ACSSF","ca","140","00","0004305",,,,,"06","037",,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113301","Census Tract 1133.01",,,,4293,4932.212,0.870400557840422,4293,2549,235,12,947,56,180,314,4293,3465,2237,213,0,947,56,0,12,828,312,22,12,0,0,180,302,31
"06037113303","Census Tract 1133.03, Los Angeles County, California","ACSSF","ca","140","00","0004306",,,,,"06","037",,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113303","Census Tract 1133.03",,,,3899,2469.913,1.5785984336607,3899,2451,106,40,557,0,419,326,3899,2880,2055,106,17,557,0,0,145,1019,396,0,23,0,0,419,181,30
"06037113322","Census Tract 1133.22, Los Angeles County, California","ACSSF","ca","140","00","0004307",,,,,"06","037",,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113322","Census Tract 1133.22",,,,4405,6385.047,0.689893157806137,4405,2589,595,52,474,0,354,341,4405,3303,2109,595,1,474,0,0,124,1102,480,0,51,0,0,354,217,31
"06037113323","Census Tract 1133.23, Los Angeles County, California","ACSSF","ca","140","00","0004308",,,,,"06","037",,,"113323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113323","Census Tract 1133.23",,,,3884,13896.18,0.279501294986695,3884,1319,207,0,557,47,1221,533,3884,2007,1073,207,0,557,47,0,123,1877,246,0,0,0,0,1221,410,27
"06037113324","Census Tract 1133.24, Los Angeles County, California","ACSSF","ca","140","00","0004309",,,,,"06","037",,,"113324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113324","Census Tract 1133.24",,,,2931,23396.51,0.125275097799681,2931,998,342,0,360,0,270,961,2931,1423,618,342,0,360,0,13,90,1508,380,0,0,0,0,257,871,23
"06037113423","Census Tract 1134.23, Los Angeles County, California","ACSSF","ca","140","00","0004310",,,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113423","Census Tract 1134.23",,,,3259,11877.13,0.274392777109392,3259,909,87,4,365,0,1359,535,3259,1251,623,69,0,358,0,0,201,2008,286,18,4,7,0,1359,334,27
"06037113424","Census Tract 1134.24, Los Angeles County, California","ACSSF","ca","140","00","0004311",,,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113424","Census Tract 1134.24",,,,3256,4843.404,0.672254466043858,3256,1134,96,33,508,0,1062,423,3256,1750,974,96,0,508,0,6,166,1506,160,0,33,0,0,1056,257,35
"06037113425","Census Tract 1134.25, Los Angeles County, California","ACSSF","ca","140","00","0004312",,,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113425","Census Tract 1134.25",,,,4561,35271.65,0.129310637732684,4561,1369,305,0,326,0,2362,199,4561,1442,714,305,0,326,0,3,94,3119,655,0,0,0,0,2359,105,30
"06037113426","Census Tract 1134.26, Los Angeles County, California","ACSSF","ca","140","00","0004313",,,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113426","Census Tract 1134.26",,,,2412,3355.213,0.718881323002269,2412,796,3,0,467,26,850,270,2412,1220,679,3,0,467,11,7,53,1192,117,0,0,0,15,843,217,40
"06037113427","Census Tract 1134.27, Los Angeles County, California","ACSSF","ca","140","00","0004314",,,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113427","Census Tract 1134.27",,,,2156,22154.39,0.0973170532064241,2156,668,187,0,473,0,650,178,2156,1237,497,187,0,473,0,0,80,919,171,0,0,0,0,650,98,34
"06037113428","Census Tract 1134.28, Los Angeles County, California","ACSSF","ca","140","00","0004315",,,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113428","Census Tract 1134.28",,,,4026,8207.286,0.490539724508376,4026,2350,138,0,489,0,787,262,4026,2493,1847,57,0,489,0,0,100,1533,503,81,0,0,0,787,162,27
"06037115101","Census Tract 1151.01, Los Angeles County, California","ACSSF","ca","140","00","0004316",,,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115101","Census Tract 1151.01",,,,5031,3356.246,1.49899613434502,5031,2810,47,22,678,0,814,660,5031,3821,2673,47,0,678,0,22,401,1210,137,0,22,0,0,792,259,32
"06037115103","Census Tract 1151.03, Los Angeles County, California","ACSSF","ca","140","00","0004317",,,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115103","Census Tract 1151.03",,,,3037,5179.444,0.586356384662786,3037,1645,470,8,504,5,123,282,3037,2077,956,448,0,504,0,10,159,960,689,22,8,0,5,113,123,18
"06037115104","Census Tract 1151.04, Los Angeles County, California","ACSSF","ca","140","00","0004318",,,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115104","Census Tract 1151.04",,,,4509,11447.23,0.393894489086436,4509,1778,799,80,1031,10,614,197,4509,3517,1445,766,67,1031,0,52,156,992,333,33,13,0,10,562,41,25
"06037115202","Census Tract 1152.02, Los Angeles County, California","ACSSF","ca","140","00","0004319",,,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115202","Census Tract 1152.02",,,,5975,8906.501,0.670858320579091,5975,2074,367,16,1012,74,1941,491,5975,3059,1478,325,0,961,74,0,221,2916,596,42,16,51,0,1941,270,27
"06037115203","Census Tract 1152.03, Los Angeles County, California","ACSSF","ca","140","00","0004320",,,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115203","Census Tract 1152.03",,,,2101,8997.847,0.233500309653944,2101,1043,29,31,203,0,592,203,2101,1107,844,29,31,203,0,0,0,994,199,0,0,0,0,592,203,20
"06037115204","Census Tract 1152.04, Los Angeles County, California","ACSSF","ca","140","00","0004321",,,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115204","Census Tract 1152.04",,,,3957,13449.51,0.294211401751668,3957,1783,576,0,677,0,355,566,3957,3032,1595,576,0,666,0,3,192,925,188,0,0,11,0,352,374,27
